id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
9f9e1b9c,Sabit Abdulai,gh GHA,MF,Getafe,21,1999,3,60,20,1.8,0.7,0,,0,3,20,16,0.67,1,2,-1,-1.50,-1.13,0.9,1.4,-0.4,-0.65,-0.51,Matches
df46bb0f,Eris Abedini,xk KVX,MF,Granada,21,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2bc7f211,Abdelkabir Abqar,ma MAR,DF,Alavés,21,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,28,1991,30,2330,78,68.1,25.9,26,83,22,4,46,1,1.97,37,28,+9,+0.35,-0.56,41.1,23.8,+17.3,+0.67,+0.48,Matches
3ed84b2c,Bobby Adekanye,nl NED,"FW,MF",Cádiz,21,1999,3,36,12,1.1,0.4,0,,0,3,12,6,2.33,0,0,0,0.00,+0.59,0.9,0.5,+0.4,+0.91,+1.47,Matches
355c883a,Martin Agirregabiria,es ESP,"DF,MF",Alavés,24,1996,26,1558,60,45.6,17.3,16,83,11,10,24,12,1.12,19,31,-12,-0.69,-0.26,16.7,26.0,-9.3,-0.54,-0.63,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,24,1995,25,1289,52,37.7,14.3,14,80,11,11,15,10,1.76,26,22,+4,+0.28,+0.53,20.1,19.1,+1.0,+0.07,+0.14,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,27,1993,13,865,67,25.3,9.6,10,74,7,3,41,14,1.46,10,8,+2,+0.21,+1.05,8.7,10.2,-1.5,-0.15,+0.52,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,22,1997,10,378,38,11.1,4.2,4,75,1,6,13,21,1.50,6,3,+3,+0.71,+0.80,7.3,4.3,+3.0,+0.71,+0.73,Matches
788be7f9,Jony Álamo,es ESP,MF,Elche,18,2001,1,73,73,2.1,0.8,1,73,0,0,,15,1.00,2,1,+1,+1.23,+1.82,0.6,0.8,-0.2,-0.29,+0.54,Matches
