id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,tr Galatasaray,30,1990,7.8,255,332,76.8,4336,1765,123,137,89.8,100,124,80.6,23,44,52.3,1,0.8,0.5,+0.2,8,14,2,1,20,Matches
1339039e,Liel Abada,il ISR,"FW,MF",sct Celtic,19,2001,3.8,85,126,67.5,1151,375,45,54,83.3,26,39,66.7,5,12,41.7,2,1.1,0.7,+0.9,8,5,7,1,14,Matches
7bb0fe4a,Khalid Abdul Basit,gh GHA,FW,md Sheriff Tiraspol,24,1996,0.3,4,7,57.1,60,3,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,25,1995,6.5,234,305,76.7,5223,2281,54,66,81.8,133,150,88.7,44,84,52.4,0,0.0,0.1,0.0,0,12,3,1,18,Matches
c603091a,Joel Abu Hanna,il ISR,DF,pl Legia Warsaw,23,1998,0.1,2,6,33.3,42,28,0,1,0.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,33,1988,6.0,402,458,87.8,8162,2819,141,156,90.4,192,208,92.3,61,81,75.3,0,1.4,0.4,-1.4,2,29,1,0,32,Matches
dc38e3bc,Ragnar Ache,de GER,FW,de Eint Frankfurt,23,1998,0.0,1,3,33.3,24,0,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,29,1991,3.0,216,255,84.7,4139,1454,90,98,91.8,91,104,87.5,31,46,67.4,1,0.7,0.7,+0.3,11,22,8,4,19,Matches
2b09d998,Tyler Adams,us USA,"MF,DF",de RB Leipzig,22,1999,1.7,130,146,89.0,2242,561,52,61,85.2,69,71,97.2,8,11,72.7,0,0.1,0.0,-0.1,1,14,0,0,12,Matches
6af56975,Edmund Addo,gh GHA,MF,md Sheriff Tiraspol,21,2000,1.3,42,53,79.2,781,162,16,18,88.9,21,22,95.5,5,9,55.6,0,0.1,0.0,-0.1,2,5,0,0,6,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,30,1991,4.3,122,138,88.4,1540,323,85,91,93.4,25,27,92.6,6,7,85.7,0,0.1,0.1,-0.1,2,5,1,0,7,Matches
dcfb17f4,Amine Adli,fr FRA,"FW,MF",de Leverkusen,21,2000,5.5,162,203,79.8,2257,534,105,116,90.5,51,63,81.0,5,11,45.5,0,0.5,0.4,-0.5,7,11,4,0,18,Matches
4b00cd47,David Affengruber,at AUT,DF,at Sturm Graz,20,2001,6.0,148,224,66.1,2892,1254,54,69,78.3,74,95,77.9,19,52,36.5,0,0.0,0.0,0.0,0,6,0,0,13,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,fr Monaco,28,1993,4.1,256,307,83.4,4218,1603,131,148,88.5,102,113,90.3,18,36,50.0,0,0.1,0.5,-0.1,3,24,3,0,32,Matches
d810c13b,Emanuel Aiwum,at AUT,"DF,MF",at Rapid Wien,20,2000,6.0,222,278,79.9,4003,1403,98,114,86.0,96,111,86.5,23,39,59.0,0,0.1,0.2,-0.1,2,8,1,0,8,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,sct Celtic,24,1997,1.7,20,22,90.9,234,28,15,15,100.0,4,5,80.0,0,0,,0,0.1,0.1,-0.1,3,1,0,0,1,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,26,1995,0.6,27,34,79.4,381,163,17,17,100.0,7,9,77.8,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,4,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,es Betis,23,1997,1.6,77,87,88.5,1415,276,30,30,100.0,38,42,90.5,8,12,66.7,0,0.0,0.0,0.0,0,8,0,0,5,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,28,1992,1.2,30,36,83.3,404,76,21,26,80.8,8,8,100.0,1,2,50.0,0,0.0,0.0,0.0,0,4,0,0,1,Matches
f28659fb,Kerem Aktürkoğlu,tr TUR,"FW,MF",tr Galatasaray,22,1998,6.9,114,171,66.7,1661,551,68,91,74.7,26,44,59.1,10,16,62.5,1,1.3,1.1,-0.3,6,12,4,1,14,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,28,1992,3.9,72,97,74.2,815,79,50,62,80.6,11,18,61.1,2,3,66.7,0,0.4,0.1,-0.4,3,4,0,0,6,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,32,1989,6.0,537,630,85.2,8269,2595,293,318,92.1,204,235,86.8,28,53,52.8,0,0.5,0.8,-0.5,7,56,10,2,62,Matches
5294a83f,Luis Alberto,es ESP,MF,it Lazio,28,1992,5.4,269,353,76.2,4308,1530,133,153,86.9,97,120,80.8,26,49,53.1,2,1.2,1.5,+0.8,12,36,5,0,45,Matches
65159211,Yuri Alberto,br BRA,"FW,MF",ru Zenit,20,2001,1.2,20,29,69.0,304,27,9,10,90.0,11,16,68.8,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
b827d5b3,Marc Albrighton,eng ENG,"DF,FW",eng Leicester City,31,1989,0.4,23,36,63.9,372,215,11,13,84.6,6,11,54.5,3,8,37.5,0,0.2,0.1,-0.2,1,4,1,1,3,Matches
182a8b9d,Ajibola Alese,eng ENG,DF,eng West Ham,20,2001,1.0,58,63,92.1,1045,416,26,27,96.3,28,30,93.3,4,5,80.0,0,0.0,0.0,0.0,0,4,0,0,4,Matches
cd6a1a59,Almoatasembellah Ali,ly LBY,MF,pt Braga,25,1996,10.8,500,601,83.2,9799,2505,196,231,84.8,210,232,90.5,79,105,75.2,0,0.6,0.6,-0.6,10,54,4,0,57,Matches
f014e1bd,Dinis Almeida,pt POR,DF,be Antwerp,26,1995,6.0,275,324,84.9,5637,1972,62,70,88.6,189,200,94.5,23,49,46.9,0,0.1,0.0,-0.1,3,13,0,0,27,Matches
414b2ce4,Barış Alper Yılmaz,tr TUR,"FW,MF",tr Galatasaray,21,2000,1.0,16,24,66.7,170,58,9,10,90.0,3,8,37.5,0,1,0.0,0,0.1,0.1,-0.1,1,1,1,1,1,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,eng Leicester City,26,1994,3.9,298,316,94.3,5209,1632,119,123,96.7,146,151,96.7,24,27,88.9,0,0.0,0.1,0.0,1,33,1,1,19,Matches
555d5edd,Nadiem Amiri,de GER,MF,de Leverkusen,24,1996,1.7,92,108,85.2,1618,544,36,39,92.3,47,49,95.9,8,14,57.1,2,0.7,0.7,+1.3,8,15,5,0,21,Matches
9f1893b9,Felipe Anderson,br BRA,FW,it Lazio,28,1993,6.0,197,272,72.4,2762,653,114,138,82.6,64,93,68.8,7,10,70.0,0,1.2,1.1,-1.2,9,15,10,3,23,Matches
b5f66351,Joel Andersson,se SWE,"MF,DF",dk Midtjylland,24,1996,5.8,167,246,67.9,3003,1053,75,95,78.9,74,102,72.5,15,38,39.5,1,1.1,0.7,-0.1,7,20,5,2,25,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,hr Dinamo Zagreb,26,1995,2.4,41,66,62.1,638,59,24,36,66.7,9,16,56.3,4,5,80.0,0,0.0,0.0,0.0,1,3,1,0,4,Matches
e0b113a7,Robert Andrich,de GER,MF,de Leverkusen,26,1994,3.6,182,211,86.3,2905,748,101,107,94.4,58,71,81.7,18,21,85.7,0,0.5,0.2,-0.5,2,19,2,0,13,Matches
2a70dcc9,Thanasis Androutsos,gr GRE,DF,gr Olympiacos,24,1997,0.4,38,48,79.2,739,193,15,19,78.9,13,14,92.9,7,9,77.8,0,0.1,0.1,-0.1,1,4,2,2,3,Matches
30941e96,Angeliño,es ESP,DF,de RB Leipzig,24,1997,5.2,254,357,71.1,4514,1717,122,136,89.7,89,122,73.0,35,80,43.8,4,1.2,1.1,+2.8,10,12,14,8,17,Matches
b105919e,Faustino Anjorin,eng ENG,FW,ru Loko Moscow,19,2001,1.2,21,26,80.8,345,92,13,15,86.7,6,8,75.0,2,3,66.7,0,0.1,0.2,-0.1,3,4,1,0,5,Matches
4374d81c,Taylan Antalyalı,tr TUR,MF,tr Galatasaray,26,1995,6.9,249,288,86.5,4600,1237,105,116,90.5,97,103,94.2,35,46,76.1,0,0.0,0.1,0.0,0,18,1,0,23,Matches
ac05f970,Michail Antonio,jm JAM,FW,eng West Ham,31,1990,8.5,116,183,63.4,1724,294,72,104,69.2,29,44,65.9,9,14,64.3,2,2.2,1.7,-0.2,14,4,6,2,10,Matches
6011e63a,Jeremy Antonisse,cw CUW,FW,nl PSV Eindhoven,19,2002,0.0,2,5,40.0,14,7,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",fr Lyon,23,1998,6.3,281,332,84.6,4074,1028,163,179,91.1,86,102,84.3,17,23,73.9,0,0.9,1.1,-0.9,11,41,7,1,47,Matches
270c700c,Keenan Appiah-Forson,eng ENG,FW,eng West Ham,19,2001,0.0,3,3,100.0,44,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
c63f6e46,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,34,1987,4.5,71,101,70.3,1198,206,37,49,75.5,25,33,75.8,8,12,66.7,0,0.6,0.4,-0.6,4,4,3,0,9,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,de Leverkusen,32,1989,3.8,211,236,89.4,3405,913,105,113,92.9,87,96,90.6,14,18,77.8,0,0.4,0.3,-0.4,6,21,2,0,19,Matches
