id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,sct Celtic,28,1991,3.8,147,207,71.0,2031,887,85,101,84.2,51,76,67.1,4,15,26.7,0,0.0,0.1,0.0,0,8,1,0,16,Matches
db265666,Araz Abdullayev,az AZE,"MF,FW",az Qarabağ Ağdam,27,1992,1.6,38,49,77.6,645,150,18,20,90.0,15,19,78.9,4,6,66.7,0,0.6,0.4,-0.6,3,0,2,2,1,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,29,1990,6.3,202,237,85.2,3431,750,94,103,91.3,75,87,86.2,23,26,88.5,0,0.1,0.1,-0.1,2,15,1,0,12,Matches
8c6239f2,Myenty Abena,sr SUR,DF,sk Slovan Bratislava,24,1994,6.0,110,126,87.3,2010,680,45,48,93.8,55,59,93.2,10,15,66.7,0,0.0,0.0,0.0,0,1,0,0,2,Matches
469d3d84,Charles Abi,fr FRA,"FW,MF",fr Saint-Étienne,19,2000,0.4,7,8,87.5,137,0,3,3,100.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,23,1995,3.0,114,139,82.0,2235,1004,35,38,92.1,62,68,91.2,14,30,46.7,0,0.0,0.0,0.0,1,2,0,0,3,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,27,1992,1.0,27,32,84.4,424,37,16,18,88.9,6,7,85.7,4,6,66.7,0,0.2,0.1,-0.2,4,2,1,0,3,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,FW,nl AZ Alkmaar,19,2000,0.2,5,5,100.0,50,6,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
565bf0da,David Abraham,ar ARG,DF,de Eint Frankfurt,33,1986,9.0,340,423,80.4,6617,2345,107,121,88.4,188,223,84.3,41,63,65.1,0,0.0,0.1,0.0,1,27,2,1,32,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,31,1988,6.0,360,424,84.9,6831,2833,152,169,89.9,160,180,88.9,38,61,62.3,0,0.4,0.4,-0.4,3,27,5,0,26,Matches
81442ecb,Marcos Acuña,ar ARG,DF,pt Sporting CP,27,1991,6.1,275,372,73.9,5485,2443,112,132,84.8,120,152,78.9,41,79,51.9,2,1.6,1.5,+0.4,13,17,15,11,18,Matches
884a8908,Samuel Adegbenro,ng NGA,FW,no Rosenborg,23,1995,5.4,46,84,54.8,528,133,28,41,68.3,8,19,42.1,1,1,100.0,0,0.2,0.1,-0.2,3,0,4,3,4,Matches
