id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0000acda,988,1345,15213.0,5072.0,545,668,335,444,64,121,3,3.1,2.5,-0.1,40,116,33,10,152
00528660,506,767,9632.0,3872.0,200,237,224,315,70,167,1,1.0,1.0,0.0,14,34,18,10,46
00823e9a,136,177,2238.0,420.0,69,84,59,64,8,18,0,0.1,0.4,-0.1,3,15,6,1,19
00b0bb87,1513,2001,26204.0,11008.0,707,804,618,778,158,329,2,2.8,3.9,-0.8,35,115,61,26,153
019f4d0d,417,537,8289.0,3020.0,133,146,226,261,52,114,1,0.2,0.7,0.8,1,34,3,0,40
01b8a2b2,364,460,11110.0,7257.0,36,36,166,169,162,252,0,0.0,0.0,0.0,1,0,0,0,0
01efac19,905,1171,14980.0,4768.0,446,526,373,457,65,120,3,3.3,2.2,-0.3,30,117,28,3,161
023937a9,1472,1850,30386.0,9591.0,546,610,629,733,267,437,1,0.8,1.4,0.2,15,155,22,5,179
02b2937c,170,245,2799.0,1072.0,92,115,56,81,17,35,0,0.1,0.3,-0.1,2,11,3,3,16
02caf6e0,1178,1516,18815.0,5621.0,627,712,445,554,80,156,1,2.0,2.0,-1.0,27,64,30,19,81
0375723e,916,1345,16967.0,4618.0,416,491,330,463,132,310,8,6.5,5.8,1.5,52,88,49,16,114
03760df0,584,862,19197.0,15361.0,78,80,240,240,264,536,0,0.0,0.1,0.0,0,16,0,0,0
03f946ed,380,525,6244.0,947.0,207,258,112,150,38,53,5,4.1,2.6,0.9,29,21,19,2,45
048877f5,777,1196,25138.0,20220.0,63,63,328,331,384,797,0,0.0,0.0,0.0,0,3,0,0,0
0489bb30,6,7,94.0,10.0,4,5,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0
05e19d6a,1479,1802,24095.0,6159.0,736,843,594,695,111,166,1,3.8,4.7,-2.8,44,159,37,9,209
06050480,585,883,10724.0,4935.0,245,305,247,358,79,171,1,1.7,1.2,-0.7,20,38,14,9,58
060606ec,205,289,2913.0,690.0,113,139,68,90,12,26,1,1.3,1.1,-0.3,18,6,14,8,21
07767f42,1377,1691,28835.0,8157.0,446,506,665,761,248,377,0,1.8,1.8,-1.8,36,158,24,2,191
07abb358,1168,1593,18297.0,6196.0,649,748,389,516,84,208,5,3.6,3.0,1.4,50,99,33,21,121
07ea0ef2,112,151,1726.0,818.0,61,66,38,52,9,29,1,0.7,0.8,0.3,10,16,3,0,20
081b6080,336,411,5123.0,989.0,165,192,126,145,19,33,0,0.2,0.2,-0.2,5,23,3,0,26
0821331c,524,637,11301.0,3922.0,149,172,276,310,93,142,0,0.0,0.1,0.0,0,26,2,0,32
085e71a7,28,51,955.0,839.0,5,5,12,13,11,33,0,0.0,0.1,0.0,0,3,1,0,0
0861b8d6,160,207,2379.0,321.0,85,103,52,67,13,14,1,1.5,0.6,-0.5,8,11,2,0,11
089550f5,1132,1295,19458.0,4786.0,490,524,526,588,89,126,0,0.7,1.0,-0.7,13,96,14,5,98
08aa9cd1,4,4,49.0,0.0,3,3,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
08f5afaa,984,1238,26149.0,18283.0,188,189,463,468,328,572,0,0.0,0.0,0.0,1,7,0,0,0
09538fdb,264,440,3585.0,753.0,165,246,69,117,14,37,2,0.6,0.7,1.4,11,15,7,2,35
09899de8,226,279,4733.0,1895.0,62,68,130,145,34,63,0,0.0,0.0,0.0,1,13,1,0,20
0a1efd3c,232,363,3539.0,556.0,129,188,77,127,17,22,1,1.1,1.1,-0.1,12,18,5,1,25
0ab1f153,708,837,13424.0,2888.0,315,343,260,299,110,145,4,3.0,2.5,1.0,38,48,36,20,60
0b5a292a,1846,2176,24723.0,8761.0,1186,1251,488,594,76,174,2,2.9,2.1,-0.9,28,121,24,6,137
