id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
7f9c5d2d,Abner,br BRA,DF,Betis,22-294,2000,7,5,366,4.1,0,0,0,0,0,0,2,0,1.1,1.1,0.1,1.2,4,11,16,0.00,0.00,0.00,0.00,0.00,0.27,0.03,0.30,0.27,0.30,Matches
be6faae0,Álvaro Aceves,es ESP,GK,Valladolid,19-234,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,31-140,1991,20,14,1238,13.8,2,1,3,2,0,0,8,1,0.9,0.9,2.4,3.3,28,76,62,0.15,0.07,0.22,0.15,0.22,0.07,0.17,0.24,0.07,0.24,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,22-081,2000,4,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
014aa7bd,Álvaro Aguado,es ESP,MF,Valladolid,26-320,1996,23,13,1265,14.1,1,2,3,1,0,0,3,0,0.6,0.6,1.5,2.1,19,92,27,0.07,0.14,0.21,0.07,0.21,0.04,0.11,0.15,0.04,0.15,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,27-169,1995,25,25,2233,24.8,2,0,2,2,0,0,4,0,0.8,0.8,0.0,0.9,10,70,2,0.08,0.00,0.08,0.08,0.08,0.03,0.00,0.03,0.03,0.03,Matches
06efa9dc,Sergio Akieme,es ESP,DF,Almería,25-091,1997,25,25,2115,23.5,1,0,1,1,0,0,5,0,1.5,1.5,1.9,3.4,58,56,81,0.04,0.00,0.04,0.04,0.04,0.06,0.08,0.15,0.06,0.15,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,25-087,1997,7,2,283,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,7,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,30-266,1992,19,17,1545,17.2,1,3,4,1,0,0,3,0,0.7,0.7,1.1,1.8,14,60,58,0.06,0.17,0.23,0.06,0.23,0.04,0.06,0.10,0.04,0.10,Matches
455c26a4,Ángel Alarcón,es ESP,"MF,FW",Barcelona,18-306,2004,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,24-057,1999,4,2,223,2.5,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,2,9,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,33-361,1989,16,10,999,11.1,1,3,4,1,0,0,4,1,0.6,0.6,5.3,5.8,31,113,106,0.09,0.27,0.36,0.09,0.36,0.05,0.48,0.53,0.05,0.53,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,37-194,1985,22,22,1969,21.9,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.1,12,92,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,31-320,1991,20,14,1259,14.0,2,0,2,1,1,1,8,1,1.7,0.9,1.0,1.9,17,52,10,0.14,0.00,0.14,0.07,0.07,0.12,0.07,0.19,0.07,0.13,Matches
bb08bce9,Omar Alderete,py PAR,DF,Getafe,26-081,1996,13,12,1080,12.0,0,1,1,0,0,0,5,0,0.2,0.2,0.7,1.0,16,48,6,0.00,0.08,0.08,0.00,0.08,0.02,0.06,0.08,0.02,0.08,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,28-035,1995,20,8,828,9.2,0,1,1,0,0,0,9,1,0.7,0.7,1.2,1.9,30,7,57,0.00,0.11,0.11,0.00,0.11,0.08,0.13,0.20,0.08,0.20,Matches
